50_50;ball_receipt_outcome;ball_recovery_recovery_failure;carry_end_location;clearance_aerial_won;counterpress;dribble_nutmeg;dribble_outcome;dribble_overrun;duel_outcome;duel_type;duration;foul_committed_advantage;foul_committed_card;foul_won_advantage;foul_won_defensive;goalkeeper_body_part;goalkeeper_end_location;goalkeeper_outcome;goalkeeper_position;goalkeeper_technique;goalkeeper_type;id;index;interception_outcome;location;match_id;minute;pass_aerial_won;pass_angle;pass_assisted_shot_id;pass_backheel;pass_body_part;pass_cross;pass_cut_back;pass_deflected;pass_end_location;pass_goal_assist;pass_height;pass_length;pass_outcome;pass_recipient;pass_recipient_id;pass_shot_assist;pass_switch;pass_type;period;play_pattern;player;player_id;position;possession;possession_team;possession_team_id;related_events;second;shot_aerial_won;shot_body_part;shot_end_location;shot_first_time;shot_freeze_frame;shot_key_pass_id;shot_one_on_one;shot_outcome;shot_statsbomb_xg;shot_technique;shot_type;substitution_outcome;substitution_outcome_id;substitution_replacement;substitution_replacement_id;tactics;team;team_id;timestamp;type;under_pressure;competition;season;block_offensive;foul_committed_offensive;foul_committed_type;injury_stoppage_in_chain;pass_miscommunication;pass_technique;pass_through_ball;block_deflection;ball_recovery_offensive;foul_committed_penalty;foul_won_penalty;shot_open_goal;shot_redirect;bad_behaviour_card;block_save_block;shot_deflected;miscontrol_aerial_won;clearance_body_part;clearance_head;clearance_left_foot;clearance_right_foot;goalkeeper_punched_out;off_camera;out;pass_inswinging;pass_outswinging;pass_straight;goalkeeper_shot_saved_to_post;pass_no_touch;shot_saved_to_post;goalkeeper_success_in_play;clearance_other;player_off_permanent;goalkeeper_shot_saved_off_target;shot_saved_off_target;shot_follows_dribble;dribble_no_touch;goalkeeper_lost_out;half_start_late_video_start;goalkeeper_lost_in_play;goalkeeper_penalty_saved_to_post;goalkeeper_saved_to_post;goalkeeper_success_out
;;;[82.0, 12.0];;;;;;;;0.03997;;;;;;;;;;;deb3e6bf-a6f2-4939-af23-7aa96bd5c780;3152;;[82.0, 12.0];18242;86;;;;;;;;;;;;;;;;;;;2;Other;Paul Pogba;20004.0;Left Center Midfield;177;Juventus;224;['57c13e2b-46d1-4fae-872f-c0727a3c96c3', 'ee4d9569-8ac2-4fbf-ab17-4f03ef91dfc9'];43;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:41:43.687+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[74.0, 10.0];;;;;;;;0.768814;;;;;;;;;;;fcf7b471-6211-406c-a188-af13aa2b90e6;3155;;[74.0, 11.0];18242;86;;;;;;;;;;;;;;;;;;;2;Other;Patrice Evra;20008.0;Left Back;177;Juventus;224;['dfb060fa-0437-4fe6-a2f4-1153becd083f', 'f09ad846-6718-4ef5-9f4c-87188070621b'];44;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:41:44.679+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[88.0, 27.0];;;;;;;;0.039997;;;;;;;;;;;0970819d-45a7-4928-b1fb-40b2e52d6630;3158;;[87.0, 26.0];18242;86;;;;;;;;;;;;;;;;;;;2;Other;Fernando Llorente Torres;3486.0;Left Center Forward;177;Juventus;224;['426ce24e-2689-48cd-aaca-826b1f36639a', 'd3426c8b-7787-4a93-a27e-3c5dee795780'];46;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:41:46.660+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[88.0, 26.0];;;;;;;;0.013163001;;;;;;;;;;;654c07b7-b99a-4ffd-9af1-34e96cf3ac2f;3161;;[86.0, 23.0];18242;86;;;;;;;;;;;;;;;;;;;2;Other;Paul Pogba;20004.0;Left Center Midfield;177;Juventus;224;['1b66a32e-09ca-4a3e-ad9a-c1517434eb82', '6077c703-4ea0-4996-aa16-be14481827d7'];47;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:41:47.713+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[107.0, 23.0];;;;;;;;1.417344;;;;;;;;;;;03498ad1-e8fb-452b-a746-23a8c5ec173a;3164;;[109.0, 23.0];18242;86;;;;;;;;;;;;;;;;;;;2;Other;Fernando Llorente Torres;3486.0;Left Center Forward;177;Juventus;224;['48e112f9-6bf6-4272-b55a-d592955dd5a1', 'e6f319c1-8233-4094-a9b1-a850e0dcfdc9', 'f8104ce2-99d4-4cc6-88f9-a6307fd0262f'];49;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:41:49.144+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[108.0, 31.0];;;;;;;;0.483979;;;;;;;;;;;642b4f86-3580-43c0-82ac-ab18449fa31c;3168;;[108.0, 31.0];18242;86;;;;;;;;;;;;;;;;;;;2;Other;Roberto Maximiliano Pereyra;3579.0;Secondary Striker;177;Juventus;224;['f0029b44-4ad3-4644-97f4-627539d0cde8', 'fbc0203e-cd59-4e30-866d-4cdf22916f67'];50;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:41:50.840+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[12.0, 44.0];;;;;;;;8.564915;;;;;;;;;;;ec36492d-cfeb-4aa7-9dc5-93ccf04f8888;3171;;[6.0, 41.0];18242;86;;;;;;;;;;;;;;;;;;;2;Other;Marc-André ter Stegen;20055.0;Goalkeeper;177;Juventus;224;['27ab2412-be24-4e21-98b8-446fc156fe98', 'b7df8866-ef3a-444f-8e20-7ec9e189ff92'];52;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:41:52.937+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[42.0, 73.0];;;;;;;;1.7854;;;;;;;;;;;e4216e59-7273-43e9-ba7f-6d7b7a17d869;3174;;[37.0, 72.0];18242;87;;;;;;;;;;;;;;;;;;;2;Other;Daniel Alves da Silva;4324.0;Right Back;177;Juventus;224;['1637240f-d4ec-49b3-a1ba-b8061c66113f', '8470c1b6-5bb6-46c3-a57d-10aab3a28bd2', 'b8d37049-2d50-4dbe-998a-73c6cdb7d0f1'];3;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:42:03.828+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[63.0, 28.0];;;;;;;;2.28979;;;;;;;;;;;77df1fc5-cc9a-433b-a781-0405505f3e4c;3181;;[63.0, 28.0];18242;87;;;;;;;;;;;;;;;;;;;2;Other;Andrea Pirlo;19849.0;Center Defensive Midfield;177;Juventus;224;['7e8f8933-c92d-4efe-927a-211d65c80246', 'a1be9ec5-4e4e-4fd8-b03b-11e4be2f2c09', 'e76eefef-07c4-4c22-90ed-aa3aa987ce46'];9;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:42:09.700+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[75.0, 57.0];;;;;;;;0.450935;;;;;;;;;;;404d47c5-19d1-4433-a57d-3c5cd23acead;3185;;[70.0, 56.0];18242;87;;;;;;;;;;;;;;;;;;;2;Other;Claudio Marchisio;8294.0;Right Center Midfield;177;Juventus;224;['3e18ec5b-3268-4046-9187-2ea07382723b', '748de149-88c6-490f-947b-f38f725e1237'];14;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:42:14.121+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[85.0, 53.0];;;;;;;;0.908314;;;;;;;;;;;82133651-c652-4416-9944-f3a1c769a4f9;3188;;[83.0, 54.0];18242;87;;;;;;;;;;;;;;;;;;;2;Other;Roberto Maximiliano Pereyra;3579.0;Secondary Striker;177;Juventus;224;['0302fc89-4e93-4b6c-8f81-dee9ed891549', '96623d0c-8939-4322-b21c-05dc0baf6974'];15;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:42:15.834+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[79.0, 49.0];;;;;;;;1.20045;;;;;;;;;;;985e958c-3f56-4414-91ea-557cd44e027d;3191;;[80.0, 50.0];18242;87;;;;;;;;;;;;;;;;;;;2;Other;Claudio Marchisio;8294.0;Right Center Midfield;177;Juventus;224;['24f78fad-e95c-4743-9deb-42cd4c0cb1ac', '3a6ad253-1e4e-4d3b-a3e5-05b50c969349'];17;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:42:17.619+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[106.0, 17.0];;;;;;;;4.945187;;;;;;;;;;;32025fe2-e141-4f48-a1a0-b347eed70d4e;3194;;[104.0, 18.0];18242;87;;;;;;;;;;;;;;;;;;;2;Other;Paul Pogba;20004.0;Left Center Midfield;177;Juventus;224;['1702148d-d35b-4367-99dd-aabb73c5ea14', '6cc72342-0841-4a33-9028-7fb75b58c84d', 'd463ab19-4d08-464a-ad36-297d36b30b8a'];21;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:42:21.350+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[113.0, 13.0];;;;;;;;2.348872;;;;;;;;;;;deb982c1-b5b1-4f61-a9f9-66d3ffbc7db2;3199;;[112.0, 14.0];18242;87;;;;;;;;;;;;;;;;;;;2;Other;Patrice Evra;20008.0;Left Back;177;Juventus;224;['1bf5a108-efa2-431d-9736-70c762154fc5', '30e0105b-ba62-48e2-b743-ef098962f1d1', 'cd7f3db4-9f32-45fd-b7c7-aec1214f9724'];27;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:42:27.229+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[9.0, 74.0];;;;;;;;2.881245;;;;;;;;;;;0995a2ff-8422-4d12-bfa6-829628a825de;3203;;[8.0, 68.0];18242;87;;;;;;;;;;;;;;;;;;;2;Regular Play;Daniel Alves da Silva;4324.0;Right Back;178;Barcelona;217;['5897bec5-0560-4117-b86e-904a68443613', '89514a4f-c91e-496b-98e3-cc42b7f4009b'];29;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:42:29.577+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[37.0, 12.0];;;;;;;;3.43601;;;;;;;;;;;8f83c489-f9ee-4243-b685-982be741afcb;3215;;[37.0, 16.0];18242;88;;;;;;;;;;;;;;;;;;;2;Regular Play;Leonardo Bonucci;7173.0;Left Center Back;180;Juventus;224;['1f1e9fe5-5bf4-4cf3-a28b-485a3a7215b9', '5d5122e6-8f1c-4703-83cf-524bf053c1c5'];37;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:43:37.384+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[68.0, 9.0];;;;;;;;0.74653;;;;;;;;;;;300e5131-f668-4ddb-9d30-3a52b75acb30;3218;;[66.0, 9.0];18242;88;;;;;;;;;;;;;;;;;;;2;Regular Play;Paul Pogba;20004.0;Left Center Midfield;180;Juventus;224;['60e640c8-0709-4831-a2a6-d50c6b857d71', '9980fd1c-3285-4ac3-b7fb-37d5ba0c086f'];43;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:43:43.123+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[81.0, 39.0];;;;;;;;1.087566;;;;;;;;;;;cdb2db6b-5b27-4a10-9e16-257e75c872d7;3222;;[73.0, 30.0];18242;88;;;;;;;;;;;;;;;;;;;2;Regular Play;Carlos Alberto Tevez;20666.0;Right Center Forward;180;Juventus;224;['41537085-e301-4cfe-b22e-3563c7956d5c', '45e9d587-062c-45a8-bd7e-9d09fafba2c1', 'fa79b2da-43e2-4327-a3cb-470a18ae5429'];46;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:43:46.299+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[88.0, 39.0];;;;;;;;2.353635;;;;;;;;;;;64c5d8d4-e254-4ef9-9f73-dd8be6d07e36;3226;;[80.0, 57.0];18242;88;;;;;;;;;;;;;;;;;;;2;Regular Play;Claudio Marchisio;8294.0;Right Center Midfield;180;Juventus;224;['11a6fad4-790a-4f4f-bf43-339b0db44ea6', '4dc56efd-d259-41a7-a5be-05e451845f36'];49;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:43:49.037+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[4.0, 5.0];;;;;;;;3.9705;;;;;;;;;;;11c2c4de-0433-41cf-9eb1-68d5ac67dda3;3237;;[9.0, 29.0];18242;89;;;;;;;;;;;;;;;;;;;2;From Corner;Ivan Rakitić;5470.0;Right Center Midfield;181;Juventus;224;['311a19e8-7743-4e09-997c-a00fc796d5b3', '707759c1-8525-4415-955a-74aec32d1b42'];23;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:44:23.997+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[51.0, 9.0];;;;;;;;1.2733;;;;;;;;;;;239124a8-7667-4aa8-995f-cf3f61aee5db;3240;;[52.0, 17.0];18242;89;;;;;;;;;;;;;;;;;;;2;From Corner;Xavier Hernández Creus;20131.0;Left Center Midfield;181;Juventus;224;['47f157d4-4dcf-48ef-8ad9-55be2e24ccc7', 'bd5f096d-dd20-4266-8c2f-94b95ff2c8df'];30;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:44:30.458+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[90.0, 56.0];;;;;;;;2.892431;;;;;;;;;;;1fde6a8c-735e-4a6e-b6a7-6ac442ae1e4d;3245;;[84.0, 64.0];18242;89;;;;;;;;;;;;;;;;;;;2;From Corner;Fernando Llorente Torres;3486.0;Left Center Forward;181;Juventus;224;['167e58a7-cc6c-485c-b2ca-619b665e91e6', '5d88fc95-110b-4ee7-af78-b9a50e1dda8f', '736d3275-69e0-4b96-b99d-543d78c03e36'];33;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:44:33.559+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[44.0, 9.0];;;;;;;;3.5113;;;;;;;;;;;b9c8ad43-c50e-45ef-abca-b086572b2dbc;3250;;[35.0, 28.0];18242;89;;;;;;;;;;;;;;;;;;;2;Regular Play;Lionel Andrés Messi Cuccittini;5503.0;Right Wing;182;Barcelona;217;['90daaeae-6118-43cf-936b-589c972ce837', '9fee9ba0-a3f3-4156-8522-1de0c74b6649', 'bdd4f713-df0c-416e-8481-5bf554fd39c6'];37;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:44:37.734+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[51.0, 6.0];;;;;;;;0.501932;;;;;;;;;;;216994f9-f7ab-4121-ba1f-0d0d61927a12;3254;;[52.0, 4.0];18242;89;;;;;;;;;;;;;;;;;;;2;Regular Play;Luis Alberto Suárez Díaz;5246.0;Center Forward;182;Barcelona;217;['aca95577-1ede-40e5-a93b-408b50918131', 'b8aaefc6-450c-4218-af30-b78ddb72ccf1'];42;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:44:42.475+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[51.0, 6.0];;;;;;;;3.845673;;;;;;;;;;;8e67540f-6543-4395-bbc0-1bae2177d416;3257;;[56.0, 4.0];18242;89;;;;;;;;;;;;;;;;;;;2;Regular Play;Lionel Andrés Messi Cuccittini;5503.0;Right Wing;182;Barcelona;217;['0032d1f7-7eb9-40ce-b780-3b0358341a39', 'afb0e946-b132-497f-89a7-13eaa6aaeb77', 'd0ef2cfe-4061-46c0-b1fa-2037487aa501'];44;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:44:44.154+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[29.0, 9.0];;;;;;;;1.435683;;;;;;;;;;;d5dc52de-14fa-4b91-b162-b14c12a11962;3261;;[36.0, 7.0];18242;89;;;;;;;;;;;;;;;;;;;2;Regular Play;Ivan Rakitić;5470.0;Right Center Midfield;182;Barcelona;217;['5e756e0f-d942-4523-a1e8-ce6fbddc8efd', 'b503dfa6-018b-4316-9ae5-d97a43e6238b'];49;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:44:49.633+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[24.0, 45.0];;;;;;;;2.451296;;;;;;;;;;;9f6caeee-8342-4359-963e-d5d7a4bc37db;3264;;[26.0, 32.0];18242;89;;;;;;;;;;;;;;;;;;;2;Regular Play;Javier Alejandro Mascherano;5506.0;Left Center Back;182;Barcelona;217;['0d64e1dc-9fc8-4c70-b7c2-2a279addb016', 'aa8e0243-f9ce-4ed7-84e3-44d7862673ce', 'c3727405-b16c-4b40-bf20-11a125f91eeb'];52;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:44:52.706+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[27.0, 73.0];;;;;;;;0.53786;;;;;;;;;;;d1688433-2382-4b8a-a0ec-59334aa5927d;3268;;[28.0, 65.0];18242;89;;;;;;;;;;;;;;;;;;;2;Regular Play;Gerard Piqué Bernabéu;5213.0;Right Center Back;182;Barcelona;217;['1cadc944-613d-4571-9ac7-b16d6f28ae8f', '41ce0eba-dda1-428a-9071-68e7cdb2e0bd', 'e8bae503-8673-4b70-bbb6-946e382343e8'];58;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:44:58.019+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[49.0, 11.0];;;;;;;;1.007175;;;;;;;;;;;2b6d34d7-b2a5-43cc-b581-8ab4743455b4;3273;;[49.0, 11.0];18242;90;;;;;;;;;;;;;;;;;;;2;Regular Play;Stephan Lichtsteiner;5541.0;Right Center Back;183;Juventus;224;['b304f140-19f4-403d-a6fd-c82a8a1841e8', 'e802b795-7d62-4a29-92a8-735c4345e0b5'];2;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:45:02.463+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[70.0, 40.0];;;;;;;;1.307258;;;;;;;;;;;175b168b-e8ee-4d24-a3b0-78e68985fdf9;3282;;[64.0, 37.0];18242;90;;;;;;;;;;;;;;;;;;;2;From Counter;Lionel Andrés Messi Cuccittini;5503.0;Right Wing;184;Barcelona;217;['c586a13d-f3f2-414b-b6e3-c12e95b089b9', 'fbfabe68-71c8-4c84-82bc-11c9a4001209'];9;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:45:09.697+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[75.0, 46.0];;;;;;;;0.5238;;;;;;;;;;;6e476f44-9c1b-48fc-b99b-edee62a0f041;3286;;[75.0, 46.0];18242;90;;;;;;;;;;;;;;;;;;;2;From Counter;Luis Alberto Suárez Díaz;5246.0;Center Forward;184;Barcelona;217;['65decbcd-409b-46f7-a6d9-ccb4ec21680d', 'b1f13c81-241d-4acc-ad78-44379fce5574'];12;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:45:12.421+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[16.0, 46.0];;;;;;;;14.564614;;;;;;;;;;;4af6e76c-e9c4-4e8c-9a75-d9da17ba76be;3298;;[9.0, 42.0];18242;91;;;;;;;;;;;;;;;;;;;2;From Free Kick;Marc-André ter Stegen;20055.0;Goalkeeper;185;Juventus;224;['0a683db3-c728-41f7-8eae-c7e3d256f688', '647165ed-ebf3-4cab-a2c8-35d31d3caaa6'];14;;;;;;;;;;;;;;;;;Barcelona;217;2025-02-02T00:46:14.694+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[16.0, 37.0];;;;;;;;2.093292;;;;;;;;;;;c0800a62-cdc4-426b-8794-90edbff83624;3307;;[15.0, 35.0];18242;91;;;;;;;;;;;;;;;;;;;2;From Free Kick;Gianluigi Buffon;6949.0;Goalkeeper;185;Juventus;224;['a8971197-f32e-4ea4-96e6-781a62eb1d33', 'b373b8be-50b2-4b2f-a9db-4940206c6c50'];36;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:46:36.118+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[31.0, 49.0];;;;;;;;0.912328;;;;;;;;;;;89e7baa9-9d2d-4b55-b311-50ceb43cda2e;3310;;[22.0, 45.0];18242;91;;;;;;;;;;;;;;;;;;;2;From Free Kick;Andrea Barzagli;6943.0;Center Back;185;Juventus;224;['c2f8357e-c4b6-4df1-bca8-4578fb141196', 'f54c2171-abf7-479f-a714-1892b50f6d32'];40;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:46:40.288+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[50.0, 47.0];;;;;;;;0.359873;;;;;;;;;;;478fd855-53fc-462f-a254-9c14c94740d7;3313;;[50.0, 46.0];18242;91;;;;;;;;;;;;;;;;;;;2;From Free Kick;Andrea Pirlo;19849.0;Center Defensive Midfield;185;Juventus;224;['6313b704-1ad7-4fa3-b7dc-4b556376d25a', 'f87477f5-2bac-4cdc-916a-1feb8e122d47'];42;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:46:42.931+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[42.0, 55.0];;;;;;;;0.039984;;;;;;;;;;;6436a985-b53b-4d19-a33d-4714f0ee5a57;3317;;[37.0, 52.0];18242;91;;;;;;;;;;;;;;;;;;;2;From Free Kick;Andrea Barzagli;6943.0;Center Back;185;Juventus;224;['2b65dc93-949b-4e8d-9677-e7fa4dc206a2', '7038ec2c-7867-43eb-a50c-3ad02e0a514e'];44;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:46:44.411+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[50.0, 69.0];;;;;;;;1.929703;;;;;;;;;;;9b6f7108-4f7c-48a4-8497-ce1df1c4b8a8;3320;;[45.0, 68.0];18242;91;;;;;;;;;;;;;;;;;;;2;From Free Kick;Claudio Marchisio;8294.0;Right Center Midfield;185;Juventus;224;['45e26c3f-78e1-4342-a9a4-1e472f19c575', 'ff33f0c6-229e-4e8a-825c-326a41934eb5'];45;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:46:45.504+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[100.0, 31.0];;;;;;;;2.971816;;;;;;;;;;;18c2efb9-6e69-4766-a6a7-765fa813bb4d;3326;;[87.0, 27.0];18242;91;;;;;;;;;;;;;;;;;;;2;From Free Kick;Carlos Alberto Tevez;20666.0;Right Center Forward;185;Juventus;224;['0c543d92-2c8d-4cbb-98c2-5536d22fffcb', '8158ca20-374c-4645-83a8-d7c44420d55e', 'a477fcab-ff59-49b7-9d4b-b1d734d3728d'];51;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:46:51.632+01:00;Carry;true;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[69.0, 38.0];;;;;;;;5.02096;;;;;;;;;;;da5d9649-9f39-4f2e-8680-da2571278423;3341;;[48.0, 34.0];18242;92;;;;;;;;;;;;;;;;;;;2;Regular Play;Paul Pogba;20004.0;Left Center Midfield;188;Juventus;224;['24e7dc9b-5678-4277-a46f-31f9be7d09d5', '6112f4e5-cc1f-46cf-a8e5-5aa107ffbb8c'];45;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:47:45.731+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[79.0, 66.0];;;;;;;;0.878497;;;;;;;;;;;12741ebb-f84a-4b4a-8f9d-f6d7eec02abd;3344;;[76.0, 65.0];18242;92;;;;;;;;;;;;;;;;;;;2;Regular Play;Claudio Marchisio;8294.0;Right Center Midfield;188;Juventus;224;['76d1f109-cc34-4b85-aa58-5be150ddcb72', 'ecee2385-6af0-422f-abf0-56790058c6f2'];52;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:47:52.543+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;[107.0, 40.0];;;;;;;;0.47356302;;;;;;;;;;;db018295-4847-4fcc-8d8e-70cde194af2e;3347;;[107.0, 40.0];18242;92;;;;;;;;;;;;;;;;;;;2;Regular Play;Fernando Llorente Torres;3486.0;Left Center Forward;188;Juventus;224;['327e72cd-4c98-4588-b5fd-f2a6065cdecb', 'ba63adef-38fd-4a53-996e-689a1bcdb8c5'];55;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:47:55.138+01:00;Carry;;Europe - Champions League;2014/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
